"insblock","instrial","duration","prewardA","prewardB","positionA","positionB","trialstart","trialend","eventNumber","presstime","latency","key","outcome","actual_time","optimal_time","trialstart_vblt","feedback_vblt","ITI","id","iti_fixonset_vblt","iti_fixoffset_vblt","nextkey","prevkey","switch","irt"
1,5,6,0.2,0.2,2,1,1294509506.99908,NA,3,1296804.34739288,1054.55285869539,"1!",1,NA,NA,NA,NA,6,"60",NA,NA,"1!","1!",0,433.595107868316
1,5,6,0.2,0.2,2,1,1294509506.99908,NA,4,1297154.04958558,1404.25505139865,"1!",0,NA,NA,NA,NA,6,"60",NA,NA,"2@","1!",0,349.70219270326
1,5,6,0.2,0.2,2,1,1294509506.99908,NA,5,1297437.34258228,1687.54804809578,"2@",0,NA,NA,NA,NA,6,"60",NA,NA,"2@","1!",1,283.29299669713
1,5,6,0.2,0.2,2,1,1294509506.99908,NA,6,1297637.39985927,1887.60532508604,"2@",0,NA,NA,NA,NA,6,"60",NA,NA,"","2@",0,200.05727699026
1,5,6,0.2,0.2,2,1,1294509506.99908,NA,7,1297887.30599779,2137.511463603,"2@",0,NA,NA,NA,NA,6,"60",NA,NA,"2@","2@",0,249.90613851696
1,5,6,0.2,0.2,2,1,1294509506.99908,NA,8,1298104.01995388,2354.22541969456,"2@",0,NA,NA,NA,NA,6,"60",NA,NA,"2@","",0,216.71395609156
1,5,6,0.2,0.2,2,1,1294509506.99908,NA,9,1298337.30616328,2587.51162909903,"2@",0,NA,NA,NA,NA,6,"60",NA,NA,"2@","2@",0,233.28620940447
1,5,6,0.2,0.2,2,1,1294509506.99908,NA,10,1298570.66388639,2820.86935220286,"2@",0,NA,NA,NA,NA,6,"60",NA,NA,"2@","2@",0,233.35772310383
1,5,6,0.2,0.2,2,1,1294509506.99908,NA,11,1298853.97476122,3104.18022703379,"2@",0,NA,NA,NA,NA,6,"60",NA,NA,"1!","2@",0,283.31087483093
1,5,6,0.2,0.2,2,1,1294509506.99908,NA,12,1299137.27504179,3387.48050760478,"1!",0,NA,NA,NA,NA,6,"60",NA,NA,"1!","2@",1,283.30028057099
1,5,6,0.2,0.2,2,1,1294509506.99908,NA,13,1299770.62448767,4020.8299534861,"1!",0,NA,NA,NA,NA,6,"60",NA,NA,"1!","1!",0,633.34944588132
1,5,6,0.2,0.2,2,1,1294509506.99908,NA,14,1300220.60213984,4470.80760565586,"1!",0,NA,NA,NA,NA,6,"60",NA,NA,"1!","1!",0,449.97765216976
1,5,6,0.2,0.2,2,1,1294509506.99908,NA,15,1300470.54535943,4720.7508252468,"1!",0,NA,NA,NA,NA,6,"60",NA,NA,"1!","1!",0,249.943219590939
1,5,6,0.2,0.2,2,1,1294509506.99908,NA,16,1300937.2588189,5187.46428471059,"1!",0,NA,NA,NA,NA,6,"60",NA,NA,"1!","1!",0,466.71345946379
1,5,6,0.2,0.2,2,1,1294509506.99908,NA,17,1301237.20617687,5487.41164267994,"1!",0,NA,NA,NA,NA,6,"60",NA,NA,"2@","1!",0,299.94735796935
1,5,6,0.2,0.2,2,1,1294509506.99908,1294522671.98099,18,1301637.18730538,5887.39277119748,"2@",0,13.1520435967302,13,55.4810436333064,61.5807870456483,6,"60",62.5974470353685,68.6138679848518,NA,"1!",1,399.98112851754
1,6,6,0.2,0.2,2,1,1294522682.12928,NA,1,1296095.07348622,345.278952037916,"1!",0,NA,NA,NA,NA,6.3,"60",NA,NA,"1!",NA,0,NA
1,6,6,0.2,0.2,2,1,1294522682.12928,NA,2,1296378.35853688,628.564002690837,"1!",0,NA,NA,NA,NA,6.3,"60",NA,NA,"1!","1!",0,283.285050652921
1,6,6,0.2,0.2,2,1,1294522682.12928,NA,3,1296811.8778274,1062.08329321817,"1!",0,NA,NA,NA,NA,6.3,"60",NA,NA,"1!","1!",0,433.519290527333
1,6,6,0.2,0.2,2,1,1294522682.12928,NA,4,1297061.83164172,1312.03710753471,"1!",0,NA,NA,NA,NA,6.3,"60",NA,NA,"1!","1!",0,249.95381431654
1,6,6,0.2,0.2,2,1,1294522682.12928,NA,5,1297378.36548967,1628.57095547952,"1!",1,NA,NA,NA,NA,6.3,"60",NA,NA,"2@","1!",0,316.53384794481
1,6,6,0.2,0.2,2,1,1294522682.12928,NA,6,1297945.0100842,2195.21555001847,"2@",0,NA,NA,NA,NA,6.3,"60",NA,NA,"2@","1!",1,566.64459453895
1,6,6,0.2,0.2,2,1,1294522682.12928,NA,7,1298178.32774647,2428.53321228176,"2@",0,NA,NA,NA,NA,6.3,"60",NA,NA,"2@","2@",0,233.31766226329
1,6,6,0.2,0.2,2,1,1294522682.12928,NA,8,1298378.32642208,2628.5318878945,"2@",0,NA,NA,NA,NA,6.3,"60",NA,NA,"2@","2@",0,199.99867561274
1,6,6,0.2,0.2,2,1,1294522682.12928,NA,9,1298578.32741529,2828.53288110346,"2@",0,NA,NA,NA,NA,6.3,"60",NA,NA,"2@","2@",0,200.00099320896
1,6,6,0.2,0.2,2,1,1294522682.12928,NA,10,1298795.02647278,3045.23193859495,"2@",0,NA,NA,NA,NA,6.3,"60",NA,NA,"2@","2@",0,216.69905749149
1,6,6,0.2,0.2,2,1,1294522682.12928,NA,11,1298995.01422282,3245.21968862973,"2@",0,NA,NA,NA,NA,6.3,"60",NA,NA,"2@","2@",0,199.98775003478
1,6,6,0.2,0.2,2,1,1294522682.12928,NA,12,1299211.66560451,3461.87107032165,"2@",0,NA,NA,NA,NA,6.3,"60",NA,NA,"2@","2@",0,216.65138169192
1,6,6,0.2,0.2,2,1,1294522682.12928,NA,13,1299411.6609695,3661.86643531546,"2@",0,NA,NA,NA,NA,6.3,"60",NA,NA,"1!","2@",0,199.99536499381
1,6,6,0.2,0.2,2,1,1294522682.12928,NA,14,1299594.99071609,3845.19618190825,"1!",0,NA,NA,NA,NA,6.3,"60",NA,NA,"1!","2@",1,183.32974659279
1,6,6,0.2,0.2,2,1,1294522682.12928,NA,15,1300078.29861134,4328.50407715887,"1!",0,NA,NA,NA,NA,6.3,"60",NA,NA,"1!","1!",0,483.30789525062
1,6,6,0.2,0.2,2,1,1294522682.12928,NA,16,1300294.95396606,4545.15943187289,"1!",1,NA,NA,NA,NA,6.3,"60",NA,NA,"1!","1!",0,216.65535471402
1,6,6,0.2,0.2,2,1,1294522682.12928,NA,17,1300528.68448618,4778.88995199464,"1!",0,NA,NA,NA,NA,6.3,"60",NA,NA,"1!","1!",0,233.73052012175
1,6,6,0.2,0.2,2,1,1294522682.12928,1294536908.48133,18,1300712.03475982,4962.24022563547,"1!",0,14.2096533252108,13.3,68.6471717415843,75.5135537891183,6.3,"60",76.5301346506458,82.8466115528718,NA,"1!",0,183.35027364083
1,7,6,0.2,0.2,2,1,1294536923.95903,NA,1,1296119.30628937,369.511755183339,"2@",0,NA,NA,NA,NA,3,"60",NA,NA,"2@",NA,0,NA
1,7,6,0.2,0.2,2,1,1294536923.95903,NA,2,1296385.98167455,636.1871403642,"2@",0,NA,NA,NA,NA,3,"60",NA,NA,"2@","2@",0,266.675385180861
1,7,6,0.2,0.2,2,1,1294536923.95903,NA,3,1296652.6511002,902.856566011906,"2@",0,NA,NA,NA,NA,3,"60",NA,NA,"2@","2@",0,266.669425647706
1,7,6,0.2,0.2,2,1,1294536923.95903,NA,4,1296969.26904261,1219.47450842708,"2@",0,NA,NA,NA,NA,3,"60",NA,NA,"2@","2@",0,316.617942415174
1,7,6,0.2,0.2,2,1,1294536923.95903,NA,5,1297385.94062045,1636.14608626813,"2@",1,NA,NA,NA,NA,3,"60",NA,NA,"2@","2@",0,416.67157784105
1,7,6,0.2,0.2,2,1,1294536923.95903,NA,6,1297602.74032644,1852.94579225592,"2@",0,NA,NA,NA,NA,3,"60",NA,NA,"1!","2@",0,216.79970598779
1,7,6,0.2,0.2,2,1,1294536923.95903,NA,7,1297835.98415764,2086.18962345645,"1!",0,NA,NA,NA,NA,3,"60",NA,NA,"1!","2@",1,233.24383120053
1,7,6,0.2,0.2,2,1,1294536923.95903,NA,8,1298252.78916095,2502.99462676048,"1!",1,NA,NA,NA,NA,3,"60",NA,NA,"1!","1!",0,416.80500330403
1,7,6,0.2,0.2,2,1,1294536923.95903,NA,9,1298686.02603931,2936.23150512576,"1!",0,NA,NA,NA,NA,3,"60",NA,NA,"2@","1!",0,433.23687836528
1,7,6,0.2,0.2,2,1,1294536923.95903,NA,10,1299202.54829946,3452.7537652757,"2@",0,NA,NA,NA,NA,3,"60",NA,NA,"1!","1!",1,516.52226014994
1,7,6,0.2,0.2,2,1,1294536923.95903,NA,11,1299519.24636379,3769.4518296048,"1!",0,NA,NA,NA,NA,3,"60",NA,NA,"2@","2@",1,316.6980643291
1,7,6,0.2,0.2,2,1,1294536923.95903,NA,12,1299752.59183674,4002.79730255716,"2@",0,NA,NA,NA,NA,3,"60",NA,NA,"1!","1!",1,233.34547295236
1,7,6,0.2,0.2,2,1,1294536923.95903,NA,13,1300019.25695828,4269.46242409758,"1!",0,NA,NA,NA,NA,3,"60",NA,NA,"1!","2@",1,266.66512154042
1,7,6,0.2,0.2,2,1,1294536923.95903,NA,14,1300269.68719788,4519.89266369492,"1!",0,NA,NA,NA,NA,3,"60",NA,NA,"1!","1!",0,250.43023959734
1,7,6,0.2,0.2,2,1,1294536923.95903,NA,15,1300685.88235021,4936.08781602234,"1!",0,NA,NA,NA,NA,3,"60",NA,NA,"1!","1!",0,416.19515232742
1,7,6,0.2,0.2,2,1,1294536923.95903,NA,16,1300902.51519136,5152.72065717727,"1!",0,NA,NA,NA,NA,3,"60",NA,NA,"1!","1!",0,216.63284115493
1,7,6,0.2,0.2,2,1,1294536923.95903,NA,17,1301102.55293456,5352.75840037502,"1!",0,NA,NA,NA,NA,3,"60",NA,NA,"1!","1!",0,200.037743197749
1,7,6,0.2,0.2,2,1,1294536923.95903,NA,18,1301302.51419825,5552.71966406144,"1!",0,NA,NA,NA,NA,3,"60",NA,NA,"1!","1!",0,199.96126368642
1,7,6,0.2,0.2,2,1,1294536923.95903,NA,19,1301502.51088735,5752.71635316312,"1!",0,NA,NA,NA,NA,3,"60",NA,NA,"1!","1!",0,199.99668910168
1,7,6,0.2,0.2,2,1,1294536923.95903,1294547088.83466,20,1301685.88599214,5936.09145795926,"1!",1,10.1507245705053,10,82.8965802656021,88.996347846929,3,"60",90.0129634719342,93.0295287726913,NA,"1!",0,183.37510479614
1,8,6,0.2,0.2,2,1,1294547098.51248,NA,1,1296244.29528067,494.500746484846,"2@",1,NA,NA,NA,NA,4.5,"60",NA,NA,"2@",NA,0,NA
1,8,6,0.2,0.2,2,1,1294547098.51248,NA,2,1296561.25754748,811.463013291359,"2@",1,NA,NA,NA,NA,4.5,"60",NA,NA,"2@","2@",0,316.962266806513
1,8,6,0.2,0.2,2,1,1294547098.51248,NA,3,1296861.26284465,1111.4683104679,"2@",1,NA,NA,NA,NA,4.5,"60",NA,NA,"2@","2@",0,300.005297176541
1,8,6,0.2,0.2,2,1,1294547098.51248,NA,4,1297094.67155418,1344.87701999024,"2@",1,NA,NA,NA,NA,4.5,"60",NA,NA,"2@","2@",0,233.40870952234
1,8,6,0.2,0.2,2,1,1294547098.51248,NA,5,1297328.59708067,1578.80254648626,"2@",1,NA,NA,NA,NA,4.5,"60",NA,NA,"2@","2@",0,233.92552649602
1,8,6,0.2,0.2,2,1,1294547098.51248,NA,6,1297711.00642254,1961.21188835241,"2@",0,NA,NA,NA,NA,4.5,"60",NA,NA,"2@","2@",0,382.40934186615
1,8,6,0.2,0.2,2,1,1294547098.51248,NA,7,1297961.24496638,2211.4504321944,"2@",0,NA,NA,NA,NA,4.5,"60",NA,NA,"2@","2@",0,250.23854384199
1,8,6,0.2,0.2,2,1,1294547098.51248,NA,8,1298211.08190903,2461.28737484105,"2@",1,NA,NA,NA,NA,4.5,"60",NA,NA,"1!","2@",0,249.83694264665
1,8,6,0.2,0.2,2,1,1294547098.51248,NA,9,1298494.30769613,2744.51316194609,"1!",0,NA,NA,NA,NA,4.5,"60",NA,NA,"1!","2@",1,283.22578710504
1,8,6,0.2,0.2,2,1,1294547098.51248,NA,10,1298927.9438581,3178.14932391047,"1!",1,NA,NA,NA,NA,4.5,"60",NA,NA,"1!","1!",0,433.63616196438
1,8,6,0.2,0.2,2,1,1294547098.51248,NA,11,1299428.14813509,3678.35360090248,"1!",0,NA,NA,NA,NA,4.5,"60",NA,NA,"2@","1!",0,500.20427699201
1,8,6,0.2,0.2,2,1,1294547098.51248,NA,12,1299811.21434133,4061.41980714165,"2@",0,NA,NA,NA,NA,4.5,"60",NA,NA,"2@","1!",1,383.06620623917
1,8,6,0.2,0.2,2,1,1294547098.51248,NA,13,1300061.08968939,4311.29515520297,"2@",0,NA,NA,NA,NA,4.5,"60",NA,NA,"2@","2@",0,249.87534806132
1,8,6,0.2,0.2,2,1,1294547098.51248,NA,14,1300294.37093275,4544.57639856264,"2@",0,NA,NA,NA,NA,4.5,"60",NA,NA,"2@","2@",0,233.28124335967
1,8,6,0.2,0.2,2,1,1294547098.51248,NA,15,1300477.65101726,4727.85648307763,"2@",1,NA,NA,NA,NA,4.5,"60",NA,NA,"2@","2@",0,183.28008451499
1,8,6,0.2,0.2,2,1,1294547098.51248,NA,16,1300961.02810838,5211.23357419856,"2@",0,NA,NA,NA,NA,4.5,"60",NA,NA,"2@","2@",0,483.377091120929
1,8,6,0.2,0.2,2,1,1294547098.51248,NA,17,1301177.8122536,5428.01771941595,"2@",1,NA,NA,NA,NA,4.5,"60",NA,NA,"2@","2@",0,216.78414521739
1,8,6,0.2,0.2,2,1,1294547098.51248,NA,18,1301394.45833793,5644.66380374506,"2@",1,NA,NA,NA,NA,4.5,"60",NA,NA,"2@","2@",0,216.646084329111
1,8,6,0.2,0.2,2,1,1294547098.51248,1294558790.7983,19,1301660.96089898,5911.16636479273,"2@",0,11.6757390552938,11.5,93.0628391511273,99.1958628133871,4.5,"60",100.212567830225,104.729053009534,NA,"2@",0,266.50256104767
1,9,6,0.2,0.2,2,1,1294558811.38358,NA,1,1296114.2864409,364.491906715557,"1!",0,NA,NA,NA,NA,9.9,"60",NA,NA,"1!",NA,0,NA
1,9,6,0.2,0.2,2,1,1294558811.38358,NA,2,1296431.02291065,681.22837645933,"1!",0,NA,NA,NA,NA,9.9,"60",NA,NA,"1!","1!",0,316.736469743773
1,9,6,0.2,0.2,2,1,1294558811.38358,NA,3,1296880.96447476,1131.16994057782,"1!",0,NA,NA,NA,NA,9.9,"60",NA,NA,"1!","1!",0,449.94156411849
1,9,6,0.2,0.2,2,1,1294558811.38358,NA,4,1297064.28130927,1314.4867750816,"1!",0,NA,NA,NA,NA,9.9,"60",NA,NA,"1!","1!",0,183.31683450378
1,9,6,0.2,0.2,2,1,1294558811.38358,NA,5,1297314.24936001,1564.45482582785,"1!",0,NA,NA,NA,NA,9.9,"60",NA,NA,"1!","1!",0,249.96805074625
1,9,6,0.2,0.2,2,1,1294558811.38358,NA,6,1297497.67611317,1747.88157898001,"1!",0,NA,NA,NA,NA,9.9,"60",NA,NA,"2@","1!",0,183.42675315216
1,9,6,0.2,0.2,2,1,1294558811.38358,NA,7,1298030.84843095,2281.05389676057,"2@",0,NA,NA,NA,NA,9.9,"60",NA,NA,"2@","1!",1,533.17231778056
1,9,6,0.2,0.2,2,1,1294558811.38358,NA,8,1298264.53359286,2514.73905867897,"2@",0,NA,NA,NA,NA,9.9,"60",NA,NA,"2@","2@",0,233.6851619184
1,9,6,0.2,0.2,2,1,1294558811.38358,NA,9,1298480.84627885,2731.05174466036,"2@",0,NA,NA,NA,NA,9.9,"60",NA,NA,"2@","2@",0,216.31268598139
1,9,6,0.2,0.2,2,1,1294558811.38358,NA,10,1298697.55261998,2947.75808579288,"2@",0,NA,NA,NA,NA,9.9,"60",NA,NA,"2@","2@",0,216.70634113252
1,9,6,0.2,0.2,2,1,1294558811.38358,NA,11,1298914.1824816,3164.38794741407,"2@",0,NA,NA,NA,NA,9.9,"60",NA,NA,"2@","2@",0,216.62986162119
1,9,6,0.2,0.2,2,1,1294558811.38358,NA,12,1299130.8255864,3381.03105220944,"2@",0,NA,NA,NA,NA,9.9,"60",NA,NA,"2@","2@",0,216.64310479537
1,9,6,0.2,0.2,2,1,1294558811.38358,NA,13,1299497.50064035,3747.70610616542,"2@",1,NA,NA,NA,NA,9.9,"60",NA,NA,"1!","2@",0,366.67505395598
1,9,6,0.2,0.2,2,1,1294558811.38358,NA,14,1299747.57265045,3997.77811625972,"1!",0,NA,NA,NA,NA,9.9,"60",NA,NA,"1!","2@",1,250.0720100943
1,9,6,0.2,0.2,2,1,1294558811.38358,NA,15,1300114.19969775,4364.40516356379,"1!",0,NA,NA,NA,NA,9.9,"60",NA,NA,"1!","1!",0,366.62704730407
1,9,6,0.2,0.2,2,1,1294558811.38358,NA,16,1300330.88749835,4581.09296415932,"1!",0,NA,NA,NA,NA,9.9,"60",NA,NA,"1!","1!",0,216.68780059553
1,9,6,0.2,0.2,2,1,1294558811.38358,NA,17,1300530.87557946,4781.08104527928,"1!",0,NA,NA,NA,NA,9.9,"60",NA,NA,"","1!",0,199.98808111996
1,9,6,0.2,0.2,2,1,1294558811.38358,NA,18,1300780.83667766,5031.04214346968,"1!",0,NA,NA,NA,NA,9.9,"60",NA,NA,"1!","1!",0,249.9610981904
1,9,6,0.2,0.2,2,1,1294558811.38358,NA,19,1301080.79363709,5330.99910290912,"1!",0,NA,NA,NA,NA,9.9,"60",NA,NA,"1!","",0,299.95695943944
1,9,6,0.2,0.2,2,1,1294558811.38358,NA,20,1301330.81333643,5581.01880224422,"1!",0,NA,NA,NA,NA,9.9,"60",NA,NA,"1!","1!",0,250.0196993351
1,9,6,0.2,0.2,2,1,1294558811.38358,1294575821.17298,21,1301630.81101888,5881.01648469456,"1!",1,16.9956204621227,16.9,104.778952526394,110.828768942039,9.9,"60",111.845422972459,121.761719435453,NA,"1!",0,299.99768245034
1,10,6,0.2,0.2,2,1,1294575834.00932,NA,1,1296474.29253278,724.497998598963,"2@",0,NA,NA,NA,NA,10.2,"60",NA,NA,"2@",NA,0,NA
1,10,6,0.2,0.2,2,1,1294575834.00932,NA,2,1296724.37877931,974.584245122969,"2@",1,NA,NA,NA,NA,10.2,"60",NA,NA,"2@","2@",0,250.086246524006
1,10,6,0.2,0.2,2,1,1294575834.00932,NA,3,1296907.67839762,1157.88386343047,"2@",1,NA,NA,NA,NA,10.2,"60",NA,NA,"2@","2@",0,183.299618307501
1,10,6,0.2,0.2,2,1,1294575834.00932,NA,4,1297124.36950906,1374.57497487776,"2@",0,NA,NA,NA,NA,10.2,"60",NA,NA,"2@","2@",0,216.69111144729
1,10,6,0.2,0.2,2,1,1294575834.00932,NA,5,1297357.68187396,1607.88733977824,"2@",0,NA,NA,NA,NA,10.2,"60",NA,NA,"2@","2@",0,233.31236490048
1,10,6,0.2,0.2,2,1,1294575834.00932,NA,6,1297807.63999211,2057.84545792267,"2@",0,NA,NA,NA,NA,10.2,"60",NA,NA,"2@","2@",0,449.95811814443
1,10,6,0.2,0.2,2,1,1294575834.00932,NA,7,1298058.08314403,2308.28860984184,"2@",0,NA,NA,NA,NA,10.2,"60",NA,NA,"2@","2@",0,250.44315191917
1,10,6,0.2,0.2,2,1,1294575834.00932,NA,8,1298524.32613751,2774.53160332516,"2@",1,NA,NA,NA,NA,10.2,"60",NA,NA,"2@","2@",0,466.24299348332
1,10,6,0.2,0.2,2,1,1294575834.00932,NA,9,1298724.30792801,2974.51339382678,"2@",0,NA,NA,NA,NA,10.2,"60",NA,NA,"1!","2@",0,199.98179050162
1,10,6,0.2,0.2,2,1,1294575834.00932,NA,10,1298957.60075912,3207.80622493476,"1!",0,NA,NA,NA,NA,10.2,"60",NA,NA,"1!","2@",1,233.29283110798
1,10,6,0.2,0.2,2,1,1294575834.00932,NA,11,1299207.80321514,3458.0086809583,"1!",0,NA,NA,NA,NA,10.2,"60",NA,NA,"1!","1!",0,250.20245602354
1,10,6,0.2,0.2,2,1,1294575834.00932,NA,12,1299407.63105313,3657.8365189489,"1!",1,NA,NA,NA,NA,10.2,"60",NA,NA,"1!","1!",0,199.8278379906
1,10,6,0.2,0.2,2,1,1294575834.00932,NA,13,1299590.91179959,3841.11726540141,"1!",0,NA,NA,NA,NA,10.2,"60",NA,NA,"1!","1!",0,183.28074645251
1,10,6,0.2,0.2,2,1,1294575834.00932,NA,14,1299790.94060372,4041.14606953226,"1!",1,NA,NA,NA,NA,10.2,"60",NA,NA,"1!","1!",0,200.02880413085
1,10,6,0.2,0.2,2,1,1294575834.00932,NA,15,1299974.93913375,4225.14459956437,"1!",0,NA,NA,NA,NA,10.2,"60",NA,NA,"1!","1!",0,183.99853003211
1,10,6,0.2,0.2,2,1,1294575834.00932,NA,16,1300208.05384336,4458.25930917636,"1!",0,NA,NA,NA,NA,10.2,"60",NA,NA,"1!","1!",0,233.11470961199
1,10,6,0.2,0.2,2,1,1294575834.00932,NA,17,1300407.85188392,4658.05734973401,"1!",0,NA,NA,NA,NA,10.2,"60",NA,NA,"1!","1!",0,199.79804055765
1,10,6,0.2,0.2,2,1,1294575834.00932,NA,18,1300641.04936389,4891.25482970849,"1!",1,NA,NA,NA,NA,10.2,"60",NA,NA,"","1!",0,233.19747997448
1,10,6,0.2,0.2,2,1,1294575834.00932,NA,19,1300857.57493485,5107.78040066361,"1!",1,NA,NA,NA,NA,10.2,"60",NA,NA,"1!","1!",0,216.525570955119
1,10,6,0.2,0.2,2,1,1294575834.00932,NA,20,1301107.59264767,5357.79811348766,"1!",1,NA,NA,NA,NA,10.2,"60",NA,NA,"1!","",0,250.01771282405
1,10,6,0.2,0.2,2,1,1294575834.00932,NA,21,1301357.63982661,5607.84529242665,"1!",0,NA,NA,NA,NA,10.2,"60",NA,NA,"1!","1!",0,250.04717893899
1,10,6,0.2,0.2,2,1,1294575834.00932,1294593155.78153,22,1301557.83251581,5808.03798162378,"1!",0,17.3055436182505,17.2,121.794929827563,127.861366172321,10.2,"60",128.878030797234,139.094320638571,NA,"1!",0,200.19268919713
1,11,6,0.2,0.2,2,1,1294593171.92437,NA,1,1296302.30859691,552.514062728733,"2@",0,NA,NA,NA,NA,11.7,"60",NA,NA,"2@",NA,0,NA
1,11,6,0.2,0.2,2,1,1294593171.92437,NA,2,1296552.33458664,802.540052449331,"2@",0,NA,NA,NA,NA,11.7,"60",NA,NA,"2@","2@",0,250.025989720598
1,11,6,0.2,0.2,2,1,1294593171.92437,NA,3,1296752.34882325,1002.5542890653,"2@",1,NA,NA,NA,NA,11.7,"60",NA,NA,"2@","2@",0,200.014236615969
1,11,6,0.2,0.2,2,1,1294593171.92437,NA,4,1297185.7446204,1435.95008621924,"2@",0,NA,NA,NA,NA,11.7,"60",NA,NA,"2@","2@",0,433.39579715394
1,11,6,0.2,0.2,2,1,1294593171.92437,NA,5,1297402.37845482,1652.5839206297,"2@",0,NA,NA,NA,NA,11.7,"60",NA,NA,"1!","2@",0,216.63383441046
1,11,6,0.2,0.2,2,1,1294593171.92437,NA,6,1297635.99938714,1886.20485295542,"1!",0,NA,NA,NA,NA,11.7,"60",NA,NA,"1!","2@",1,233.62093232572
1,11,6,0.2,0.2,2,1,1294593171.92437,NA,7,1297835.7825291,2085.98799491301,"1!",1,NA,NA,NA,NA,11.7,"60",NA,NA,"1!","1!",0,199.78314195759
1,11,6,0.2,0.2,2,1,1294593171.92437,NA,8,1298052.43192451,2302.63739032671,"1!",0,NA,NA,NA,NA,11.7,"60",NA,NA,"1!","1!",0,216.6493954137
1,11,6,0.2,0.2,2,1,1294593171.92437,NA,9,1298252.34915434,2502.55462015048,"1!",0,NA,NA,NA,NA,11.7,"60",NA,NA,"1!","1!",0,199.91722982377
1,11,6,0.2,0.2,2,1,1294593171.92437,NA,10,1298635.65506298,2885.86052879691,"1!",0,NA,NA,NA,NA,11.7,"60",NA,NA,"1!","1!",0,383.30590864643
1,11,6,0.2,0.2,2,1,1294593171.92437,NA,11,1298835.64612387,3085.85158968344,"1!",0,NA,NA,NA,NA,11.7,"60",NA,NA,"1!","1!",0,199.99106088653
1,11,6,0.2,0.2,2,1,1294593171.92437,NA,12,1299035.66929955,3285.87476536632,"1!",0,NA,NA,NA,NA,11.7,"60",NA,NA,"1!","1!",0,200.02317568288
1,11,6,0.2,0.2,2,1,1294593171.92437,NA,13,1299235.66963059,3485.87509640493,"1!",1,NA,NA,NA,NA,11.7,"60",NA,NA,"2@","1!",0,200.00033103861
1,11,6,0.2,0.2,2,1,1294593171.92437,NA,14,1299685.83897852,3936.04444433004,"2@",0,NA,NA,NA,NA,11.7,"60",NA,NA,"2@","1!",1,450.16934792511
1,11,6,0.2,0.2,2,1,1294593171.92437,NA,15,1299919.25033649,4169.45580230094,"2@",1,NA,NA,NA,NA,11.7,"60",NA,NA,"2@","2@",0,233.411357970901
1,11,6,0.2,0.2,2,1,1294593171.92437,NA,16,1300135.63056315,4385.8360289596,"2@",0,NA,NA,NA,NA,11.7,"60",NA,NA,"2@","2@",0,216.38022665866
1,11,6,0.2,0.2,2,1,1294593171.92437,NA,17,1300335.62791442,4585.83338023163,"2@",0,NA,NA,NA,NA,11.7,"60",NA,NA,"2@","2@",0,199.99735127203
1,11,6,0.2,0.2,2,1,1294593171.92437,NA,18,1300552.33822857,4802.54369438626,"2@",0,NA,NA,NA,NA,11.7,"60",NA,NA,"2@","2@",0,216.710314154629
1,11,6,0.2,0.2,2,1,1294593171.92437,NA,19,1300752.28326908,5002.48873489909,"2@",0,NA,NA,NA,NA,11.7,"60",NA,NA,"2@","2@",0,199.94504051283
1,11,6,0.2,0.2,2,1,1294593171.92437,NA,20,1300968.92836039,5219.13382620551,"2@",1,NA,NA,NA,NA,11.7,"60",NA,NA,"2@","2@",0,216.64509130642
1,11,6,0.2,0.2,2,1,1294593171.92437,NA,21,1301185.68337035,5435.8888361603,"2@",0,NA,NA,NA,NA,11.7,"60",NA,NA,"1!","2@",0,216.755009954791
1,11,6,0.2,0.2,2,1,1294593171.92437,1294611982.4885,22,1301402.31521848,5652.52068429254,"1!",0,18.8001615674693,18.7,139.144262864953,145.193988233572,11.7,"60",146.210654182825,157.926902639214,NA,"2@",1,216.63184813224
1,12,6,0.2,0.2,2,1,1294611993.43536,NA,1,1296180.0632726,430.268738418818,"1!",1,NA,NA,NA,NA,2.1,"60",NA,NA,"1!",NA,0,NA
1,12,6,0.2,0.2,2,1,1294611993.43536,NA,2,1296596.88284342,847.088309237733,"1!",0,NA,NA,NA,NA,2.1,"60",NA,NA,"1!","1!",0,416.819570818915
1,12,6,0.2,0.2,2,1,1294611993.43536,NA,3,1297013.43192115,1263.63738696091,"1!",0,NA,NA,NA,NA,2.1,"60",NA,NA,"1!","1!",0,416.549077723177
1,12,6,0.2,0.2,2,1,1294611993.43536,NA,4,1297430.09224209,1680.29770790599,"1!",0,NA,NA,NA,NA,2.1,"60",NA,NA,"1!","1!",0,416.66032094508
1,12,6,0.2,0.2,2,1,1294611993.43536,NA,5,1297646.73567797,1896.94114378653,"1!",0,NA,NA,NA,NA,2.1,"60",NA,NA,"1!","1!",0,216.64343588054
1,12,6,0.2,0.2,2,1,1294611993.43536,NA,6,1298163.34203259,2413.54749840684,"1!",1,NA,NA,NA,NA,2.1,"60",NA,NA,"2@","1!",0,516.60635462031
1,12,6,0.2,0.2,2,1,1294611993.43536,NA,7,1298430.16839075,2680.37385656498,"2@",0,NA,NA,NA,NA,2.1,"60",NA,NA,"2@","1!",1,266.82635815814
1,12,6,0.2,0.2,2,1,1294611993.43536,NA,8,1298697.04242448,2947.24789028987,"2@",1,NA,NA,NA,NA,2.1,"60",NA,NA,"2@","2@",0,266.87403372489
